read_name,true_start,aligned_start,abs_pos_error,mapq,error_rate,is_coding,region,tool
read_513_start14144099_len10000,14144099,14144100,1,60,0.05139999836683273,False,noncoding,minimap2
read_514_start41437350_len10000,41437350,41437351,1,60,0.05119999870657921,False,noncoding,minimap2
read_516_start40973427_len10000,40973427,40973428,1,60,0.049800001084804535,False,noncoding,minimap2
read_518_start34891026_len10000,34891026,34891027,1,60,0.049300000071525574,False,noncoding,minimap2
read_519_start12708916_len10000,12708916,12708917,1,60,0.05090000107884407,False,noncoding,minimap2
read_519_start12708916_len10000,12708916,12215588,493328,0,0.060600001364946365,False,noncoding,minimap2
read_520_start44139120_len10000,44139120,44139121,1,60,0.04899999871850014,False,noncoding,minimap2
read_521_start28712286_len10000,28712286,28712293,7,60,0.052299998700618744,False,noncoding,minimap2
read_524_start43224211_len10000,43224211,43224212,1,60,0.04800000041723251,False,noncoding,minimap2
read_525_start42942041_len10000,42942041,42942042,1,60,0.04540000110864639,False,noncoding,minimap2
read_526_start25209242_len10000,25209242,25209243,1,60,0.05119999870657921,False,noncoding,minimap2
read_527_start16685737_len10000,16685737,16685738,1,60,0.04879999905824661,False,noncoding,minimap2
read_529_start16657701_len10000,16657701,16657702,1,60,0.052000001072883606,False,noncoding,minimap2
read_531_start38737789_len10000,38737789,38737790,1,60,0.04780000075697899,False,noncoding,minimap2
read_532_start44654931_len10000,44654931,44654932,1,60,0.04749999940395355,False,noncoding,minimap2
read_533_start33915392_len10000,33915392,33915393,1,60,0.04800000041723251,False,noncoding,minimap2
read_534_start29312614_len10000,29312614,29312615,1,60,0.04839999973773956,False,noncoding,minimap2
read_535_start20205473_len10000,20205473,20205476,3,60,0.05290000140666962,False,noncoding,minimap2
read_536_start23111625_len10000,23111625,23111627,2,60,0.04910000041127205,False,noncoding,minimap2
read_537_start17258441_len10000,17258441,17258442,1,60,0.050200000405311584,False,noncoding,minimap2
read_539_start49445699_len10000,49445699,49445700,1,60,0.04529999941587448,False,noncoding,minimap2
read_540_start50602324_len10000,50602324,50602328,4,60,0.0502999983727932,False,noncoding,minimap2
read_541_start37678463_len10000,37678463,37678464,1,60,0.05270000174641609,False,noncoding,minimap2
read_542_start16747553_len10000,16747553,16747554,1,60,0.053300000727176666,False,noncoding,minimap2
read_543_start45483565_len10000,45483565,45483566,1,60,0.05570000037550926,False,noncoding,minimap2
read_544_start28230191_len10000,28230191,28230192,1,60,0.050200000405311584,False,noncoding,minimap2
read_545_start15616783_len10000,15616783,15616784,1,60,0.05260000005364418,False,noncoding,minimap2
read_546_start31739879_len10000,31739879,31739880,1,60,0.047600001096725464,False,noncoding,minimap2
read_547_start29993745_len10000,29993745,29993746,1,60,0.04740000143647194,False,noncoding,minimap2
read_548_start37782375_len10000,37782375,37782376,1,60,0.05130000039935112,False,noncoding,minimap2
read_550_start49741890_len10000,49741890,49741891,1,60,0.04910000041127205,False,noncoding,minimap2
read_551_start35542837_len10000,35542837,35542838,1,60,0.052400000393390656,False,noncoding,minimap2
read_552_start32812189_len10000,32812189,32812190,1,60,0.049800001084804535,False,noncoding,minimap2
read_554_start22239378_len10000,22239378,22239379,1,60,0.04769999906420708,False,noncoding,minimap2
read_555_start33258038_len10000,33258038,33258039,1,60,0.0502999983727932,False,noncoding,minimap2
read_558_start16277017_len10000,16277017,16277018,1,60,0.05689999833703041,False,noncoding,minimap2
read_559_start16564545_len10000,16564545,16564546,1,60,0.05180000141263008,False,noncoding,minimap2
read_560_start48440349_len10000,48440349,48440350,1,60,0.048500001430511475,False,noncoding,minimap2
read_561_start25034600_len10000,25034600,25034601,1,60,0.05119999870657921,False,noncoding,minimap2
read_562_start21889483_len10000,21889483,21889484,1,60,0.05009999871253967,False,noncoding,minimap2
read_563_start33378358_len10000,33378358,33378359,1,60,0.04989999905228615,False,noncoding,minimap2
read_564_start30258164_len10000,30258164,30258165,1,60,0.050200000405311584,False,noncoding,minimap2
read_566_start21520466_len10000,21520466,21520467,1,48,0.04780000075697899,False,noncoding,minimap2
read_566_start21520466_len10000,21520466,21404407,116059,0,0.05090000107884407,False,noncoding,minimap2
read_566_start21520466_len10000,21520466,18580908,2939558,0,0.05220000073313713,False,noncoding,minimap2
read_567_start15693068_len10000,15693068,15693069,1,60,0.05130000039935112,False,noncoding,minimap2
read_568_start27485500_len10000,27485500,27485501,1,60,0.052400000393390656,False,noncoding,minimap2
read_569_start20870921_len10000,20870921,20870922,1,60,0.05009999871253967,False,noncoding,minimap2
read_570_start47042127_len10000,47042127,47042128,1,60,0.04690000042319298,False,noncoding,minimap2
read_571_start15006523_len10000,15006523,15006524,1,52,0.048700001090765,False,noncoding,minimap2
read_573_start41378517_len10000,41378517,41378518,1,60,0.05090000107884407,False,noncoding,minimap2
read_575_start23441826_len10000,23441826,23441827,1,60,0.04809999838471413,False,noncoding,minimap2
read_576_start25702837_len10000,25702837,25702838,1,60,0.050999999046325684,False,noncoding,minimap2
read_577_start15694537_len10000,15694537,15694538,1,60,0.04780000075697899,False,noncoding,minimap2
read_578_start34687845_len10000,34687845,34687846,1,60,0.048500001430511475,False,noncoding,minimap2
read_579_start44834209_len10000,44834209,44834210,1,60,0.053199999034404755,False,noncoding,minimap2
read_580_start31984800_len10000,31984800,31984801,1,60,0.052799999713897705,False,noncoding,minimap2
read_581_start37897861_len10000,37897861,37897862,1,60,0.05090000107884407,False,noncoding,minimap2
read_582_start50049336_len10000,50049336,50049337,1,60,0.04859999939799309,False,noncoding,minimap2
read_583_start27494942_len10000,27494942,27494943,1,60,0.048500001430511475,False,noncoding,minimap2
read_585_start23649945_len10000,23649945,23649946,1,60,0.050200000405311584,False,noncoding,minimap2
read_586_start33118600_len10000,33118600,33118601,1,60,0.04919999837875366,False,noncoding,minimap2
read_588_start38657949_len10000,38657949,38657950,1,60,0.0494999997317791,False,noncoding,minimap2
read_589_start35293368_len10000,35293368,35293369,1,60,0.052000001072883606,False,noncoding,minimap2
read_590_start30227896_len10000,30227896,30227897,1,60,0.05270000174641609,False,noncoding,minimap2
read_591_start40768982_len10000,40768982,40768994,12,60,0.049800001084804535,False,noncoding,minimap2
read_592_start24689223_len10000,24689223,24689224,1,60,0.051600001752376556,False,noncoding,minimap2
read_593_start21455405_len10000,21455405,21455407,2,60,0.05079999938607216,False,noncoding,minimap2
read_594_start36435038_len10000,36435038,36435042,4,60,0.05050000175833702,False,noncoding,minimap2
read_595_start31320365_len10000,31320365,31320366,1,60,0.04859999939799309,False,noncoding,minimap2
read_596_start49077060_len10000,49077060,49077061,1,60,0.04740000143647194,False,noncoding,minimap2
read_597_start48091897_len10000,48091897,48091898,1,60,0.05050000175833702,False,noncoding,minimap2
read_598_start12804193_len10000,12804193,12804194,1,60,0.05090000107884407,False,noncoding,minimap2
read_599_start43633436_len10000,43633436,43633437,1,60,0.04800000041723251,False,noncoding,minimap2
read_600_start31137117_len10000,31137117,31137118,1,60,0.05249999836087227,False,noncoding,minimap2
read_601_start37064160_len10000,37064160,37064161,1,60,0.048900000751018524,False,noncoding,minimap2
read_602_start41837517_len10000,41837517,41837518,1,60,0.04910000041127205,False,noncoding,minimap2
read_604_start22659796_len10000,22659796,22659797,1,60,0.0494999997317791,False,noncoding,minimap2
read_605_start11930989_len10000,11930989,11930990,1,60,0.050200000405311584,False,noncoding,minimap2
read_606_start20949131_len10000,20949131,20949132,1,60,0.05000000074505806,False,noncoding,minimap2
read_607_start40506613_len10000,40506613,40506614,1,60,0.048500001430511475,False,noncoding,minimap2
read_609_start19076019_len10000,19076019,19076020,1,60,0.048900000751018524,False,noncoding,minimap2
read_610_start15846639_len10000,15846639,15846642,3,60,0.05000000074505806,False,noncoding,minimap2
read_611_start45153016_len10000,45153016,45153020,4,60,0.05290000140666962,False,noncoding,minimap2
read_612_start44692663_len10000,44692663,44692666,3,60,0.04780000075697899,False,noncoding,minimap2
